1.390496814015505151e+02,nan,1.764857411200864590e+01,1.213962099944628790e+02,2.056880346628258849e+01,-2.027549935369006562e+01,-2.770209620393598016e+01,-1.731672729226083902e+02,1.555031086934650375e+01,nan,-5.841559347603379138e+01,1.072945926420925389e+01,-2.395301951602505142e+01,-9.113586279286664649e+01,-1.502906348764772702e+02,nan,-2.109878317736529425e+02,-1.514477241699960359e+02,-9.142587470648959425e+01,-3.284188045943792531e+02,nan,nan
1.766573055147064224e+02,nan,5.380796706065120816e+01,1.794881566150825165e+02,5.835065866742115759e+01,-3.304531949466763763e+00,-1.074308030320480611e+01,-1.384063001432650708e+02,3.208423370438231359e+01,nan,-5.636370549833736732e+01,3.078123542803223245e+01,-6.379082247663973249e+00,-8.364890918484616122e+01,-1.304297285689262935e+02,nan,-1.962283834261133961e+02,-1.511770046432793606e+02,-9.427654232133863843e+01,-3.090529690980674786e+02,-2.991712354778937879e+02,-1.868385963904429445e+02
1.838228927680211200e+02,nan,7.905803534693677648e+01,1.867471244203024980e+02,8.297850715289496293e+01,2.224408590441362321e+01,8.485100536391655623e+00,-1.519461920864678177e+02,2.547434128377153684e+01,nan,-4.755377900765051891e+01,1.647539242911443580e+01,-9.533303248411357345e+00,-6.608252369387355429e+01,-1.118088951358622580e+02,nan,-1.709831664471585100e+02,-1.561233055440789030e+02,-1.287564066286604429e+02,-3.347323213107838455e+02,-3.226227076594568643e+02,-1.928092445865549962e+02
2.209220652077310660e+02,nan,9.895466320178275055e+01,2.458477720777182185e+02,1.090193400584548726e+02,5.153199933215728379e+01,5.110069920797559462e+01,-7.991536426906804991e+01,9.745805459704570239e+01,nan,6.227039921967843839e+00,1.015610528376382717e+02,6.172807968329925643e+01,-5.028296830991166644e+00,-5.045554726534646761e+01,nan,-1.132126908935688334e+02,-9.986843700072950014e+01,-5.746770562511119351e+01,-2.982605389031150480e+02,-2.948943489496932671e+02,-1.738005261340922516e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.420272968821218456e+02,nan,1.340904327998578083e+02,2.404180366664149915e+02,9.054391698110521247e+01,3.752010667973263480e+01,3.403953809175163769e+01,-1.664964478749143382e+02,-1.765811340865275270e+01,nan,-8.589859033365428331e+01,1.603607230613033607e+01,1.038891719558705518e+01,-3.796196159378087032e+01,-5.266632870238936448e+01,nan,-6.112709933128735429e+01,-3.186523716703959508e-02,4.922763801863675326e+01,-1.767762321654008701e+02,-1.923207258780967095e+02,-8.291269849002947012e+01
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.429045130229978895e+02,nan,1.292429138916559168e+02,1.513492083075207120e+02,-2.391226597443801438e+01,-7.175185868777953146e+01,-7.834819461095503357e+01,-2.246063749792774615e+02,-5.700255530135746085e+01,nan,-1.360772438437952587e+02,-5.431058822525301366e+01,-8.450342465361791255e+01,-1.316196677318102957e+02,-1.410449304836911324e+02,nan,-1.466250553338295504e+02,-8.191782921692993114e+01,-2.622351407480346097e+01,-2.790123492229386102e+02,-3.080952753989067787e+02,-2.072631548061508511e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
3.209673371239596236e+02,nan,2.211506485452719062e+01,1.069996960003390996e+02,-5.139207676863406959e+00,-5.194632629481202457e+01,-5.739673117215716047e+01,-2.164232307444763137e+02,-5.377804220355574216e+01,nan,-1.858380518059148017e+02,-9.108846219464339811e+01,-1.222767679461039734e+02,-1.864300520248661996e+02,-2.053138705873552681e+02,nan,-2.332786518125958537e+02,-1.764156810190524993e+02,-1.009319790250765436e+02,-3.495905969515215475e+02,-3.755329385998993530e+02,-2.838891424221747002e+02
2.811391616449245703e+02,nan,-2.541028725820251566e+01,9.640474821051157051e+01,-9.704473378402326489e+00,-4.299933086190412723e+01,-8.811634622457313526e+01,-2.517763761938431344e+02,-8.748753827206928690e+01,nan,-2.175028591560112545e+02,-1.246822959311703016e+02,-1.533739900620830667e+02,-2.251252907904390668e+02,-2.583499669010589059e+02,nan,-3.027355910865890110e+02,-2.458792162772597294e+02,-1.796877525168774810e+02,-4.177428127248467717e+02,-4.277070687212190023e+02,-3.313029475287557943e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.292643215909793071e+02,nan,-2.806882632908127562e+01,-9.039592481578438310e+00,-1.306742884291470546e+02,-1.997381740154351064e+02,-2.087970974107511211e+02,-3.398589495833830370e+02,-1.719221549813937600e+02,nan,-2.814310685948421451e+02,-1.980238615810449119e+02,-2.502338536596171252e+02,-3.394775260678534323e+02,-3.697221131724363659e+02,nan,-4.205351733802499439e+02,-3.730152701094611984e+02,-2.978684814667321916e+02,-5.040606984085216027e+02,-4.904071766458891943e+02,nan
1.091118423551451997e+02,nan,-8.629619162822564249e+01,-7.955385895698782406e+00,-1.527989424019169746e+02,-2.086553036092282127e+02,-2.162669110055094279e+02,-3.482777013066570362e+02,-1.777821729519109795e+02,nan,-2.915599913693613416e+02,-2.072698071461227300e+02,-2.661370214751186722e+02,-3.510225718612227865e+02,-3.800170176872625234e+02,nan,-4.364066912038424562e+02,-3.813232973116537323e+02,-2.997082013309964168e+02,-5.097895848542766544e+02,-5.051142463470787334e+02,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
