1.596129562682926917e+02,nan,2.812595289006912935e+01,1.473513800843747958e+02,4.641884959205344785e+01,-6.930365333549161733e+00,-1.682994775825409306e+01,-1.541816239109075468e+02,2.867070415519538074e+01,nan,-5.824608169415296288e+01,1.769008247435249359e+01,-1.833208772311718349e+01,-7.991846160247769149e+01,-1.183450466549393241e+02,nan,-1.830344027916462437e+02,-1.456310523683614520e+02,-1.056337257643708654e+02,-3.175324921944065863e+02,-3.127415699061011765e+02,-1.932531755549171066e+02
1.800910252785597550e+02,nan,4.444453884864196880e+01,1.758789256578511413e+02,5.601960713405242132e+01,5.275003809839290625e+00,-2.251148517045294284e+00,-1.243245281362678725e+02,5.085298984263772581e+01,nan,-4.294699849986318441e+01,4.831464865527323127e+01,1.309682740388689126e+01,-6.079566767745109246e+01,-9.406751314063421887e+01,nan,-1.687325138962041819e+02,-1.256407632453283441e+02,-6.656714916371856816e+01,-2.887827091271337849e+02,-2.941725700393653824e+02,-1.868385963904429445e+02
1.801851221437509594e+02,nan,5.310509451477082621e+01,1.656476622642794609e+02,6.789465972281232098e+01,1.454595823623458273e+01,8.579060764743189793e+00,-1.405737322207460238e+02,4.337502296429011039e+01,nan,-3.345447721400614682e+01,3.699354058332392015e+01,9.370213827920451877e+00,-4.409802969878819567e+01,-7.495193144355653203e+01,nan,-1.556250942328915698e+02,-1.201497194411813325e+02,-8.127070937233747827e+01,-3.024252320466021047e+02,-3.050804278840705592e+02,-1.924173220259126538e+02
2.250933501367098870e+02,nan,8.574922108232931350e+01,2.332811348965096840e+02,1.020287823757435035e+02,4.550518964466573379e+01,3.351491068894756609e+01,-9.309442336459960643e+01,9.462815007446351956e+01,nan,-5.957524380691211263e+00,9.751733872062686714e+01,6.311823149623342033e+01,-1.141259699426336738e+01,-4.429722665430472262e+01,nan,-1.190905716679963007e+02,-8.120664972387658054e+01,-2.018314934938825900e+01,-2.534527544404336368e+02,-2.599065298891391649e+02,-1.571989294629247524e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.460075054298067698e+02,nan,9.137676852308322850e+01,2.041422803890691284e+02,6.811884938531238731e+01,-5.502505906099031563e+00,-3.990414418599993951e+01,-1.746930056748551578e+02,1.662247741698593018e+00,nan,-8.027956679032467946e+01,1.754969045171856123e+01,-2.732147895329944731e+00,-5.560105718572776823e+01,-7.293524657725265570e+01,nan,-9.418263691703941731e+01,-4.446662188593745668e+01,1.125328472601631802e+01,-2.095809156503919439e+02,-2.154007788855833496e+02,-1.242680978772414164e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.538688161723030134e+02,nan,6.517110891769607406e+01,1.456918555813317653e+02,2.168388045280789811e+01,-4.687908652144506050e+01,-8.262748970054144593e+01,-2.240419749192715244e+02,-4.904382804371562088e+01,nan,-1.362638251047628728e+02,-5.179486479661227349e+01,-7.161720355169290997e+01,-1.169862320951024230e+02,-1.374984008842884577e+02,nan,-1.719229112907687522e+02,-1.172722528845042689e+02,-7.072875004454999726e+01,-2.907267023852809871e+02,-3.074603078964400993e+02,-2.184924294206839477e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2.541910420891954345e+02,nan,5.002916899332194589e+01,1.641536944101408153e+02,-6.874307656043129100e+00,-8.325798860073973628e+01,-9.884487911437554430e+01,-2.390191026648981278e+02,-6.570777004476349248e+01,nan,-1.782113683407706048e+02,-7.791991526145193347e+01,-1.142662623840451488e+02,-1.852628071539293160e+02,-2.130001762619003784e+02,nan,-2.532638663627485585e+02,-1.975985591652643052e+02,-1.241473465764438515e+02,-3.594396152917224754e+02,-3.699664706761468551e+02,-2.710172281352288337e+02
2.284595512118648912e+02,nan,3.134555454811288655e+01,1.385701473958442875e+02,-2.968150932719163393e+01,-1.030286447038515689e+02,-1.227891888205695068e+02,-2.613018857911638406e+02,-9.955063733741280885e+01,nan,-2.103428701578914115e+02,-1.220807607807309978e+02,-1.546078965667429657e+02,-2.276560267777513218e+02,-2.553452541676115288e+02,nan,-2.967730554165382273e+02,-2.436639924596720448e+02,-1.759123528707341393e+02,-3.943518182915640864e+02,-4.002173156283688513e+02,-3.029079113304542261e+02
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1.402342429046948382e+02,nan,-8.094705111857001611e+01,1.963484452100783528e+01,-1.298104726049314195e+02,-2.053528709885158605e+02,-2.223919190094284204e+02,-3.469966869314475844e+02,-1.743925734308513711e+02,nan,-2.801372217549460402e+02,-1.969372925641418988e+02,-2.417358884610757741e+02,-3.223535426050693786e+02,-3.606141064680678028e+02,nan,-4.051193479001058222e+02,-3.468896618773906084e+02,-2.732587556639446120e+02,-4.811320738654112574e+02,-4.785215329520679006e+02,-3.694340885985493514e+02
